ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001934	positive regulation of protein phosphorylation	132/2449	449/12472	2.8726339279992e-07	9.26857067371307e-06	6.22616535567613e-06	FAM20A/IL15/CD80/CCR7/RAP2C/PFN2/RAPGEF2/CCL19/RIPK2/NBN/ITGA5/MAP3K4/EZH2/TBK1/MAP3K5/CARD14/CLU/FLOT1/FNIP2/ACE/LCP2/RASGRP1/CSF2/PTPN1/MAD2L2/SEMA4D/NIBAN1/LIMK2/CD40/VEGFA/TGFBR2/CALM2/FPR2/CD4/CD74/IL31RA/CD44/PHB1/ADTRP/NAB2/LYN/TXN/PAK1/CD86/TRIM65/WNT5A/TAB1/DIPK2A/HLA-DRB1/PDGFA/TGFA/TP53/CAMK1/PRR5/MAP3K13/LRP8/MAP2K3/ENPP2/FAXDC2/LILRA5/OSM/MAPRE3/PLAUR/PARP14/CCL5/TNF/EDN1/BCL2/GREM1/CLCF1/PDGFC/SPHK1/SPN/PECAM1/SH2D3A/PSRC1/RAP2B/IL12B/BMP6/ADAM8/SASH1/HIPK2/GPNMB/FERMT2/PARP9/HGF/VTN/P2RY1/TREM2/GPRC5B/IFNG/CD36/SMYD3/CSF1R/ARHGEF5/TMEM119/DUSP19/HES1/CLSPN/DDR2/LAT/SNX9/HBEGF/ROBO1/CAMKK1/EDNRB/NEDD9/NKX3-1/INHBA/BANK1/CEMIP/SLC11A1/CX3CR1/EREG/IL18/ITGB3/HTR2B/IL23A/KIF14/PDGFRB/IQGAP3/LIF/CCND2/CASS4/AREG/LRP4/YES1/LEP/S100A12/THBS1/CSF1/DLG3	132
GO:0048469	cell maturation	47/2449	118/12472	3.0827833867113e-07	9.88705857438666e-06	6.64163480351669e-06	IL15/HIF1A/RUNX2/CCL19/INSL3/HEATR3/GPAT4/CEBPA/TDRD7/ABHD2/VEGFA/B4GALT5/BRCA2/FAM20C/RPS6KA2/CLEC7A/REC8/AGRN/SHB/MAP3K13/AKR1B1/SCARF1/KCNQ3/EDN1/BCL2/RND1/FAM210B/TDRKH/NRCAM/KCNE1/HES1/TFCP2L1/SPTBN4/CCR6/EDNRB/CABYR/C1QA/EREG/PPARG/KIF14/B4GALT6/GATA2/SOX8/GDF11/PCSK4/SEMG2/NR4A2	47
GO:0022612	gland morphogenesis	34/2449	75/12472	3.75037069680685e-07	1.19565389595818e-05	8.03180892336205e-06	TWSG1/CFLAR/SEMA3C/NR3C1/TNFAIP3/TGFBR2/CYP7B1/NFKB1/WNT5A/TGM2/NTN1/MDK/PDGFA/HPN/TGFA/PML/DDR1/TNF/SULF2/BCL2/PLXNA1/GLI3/HGF/CSF1R/EPHA2/LIPA/NKX3-1/GLI1/LRP5/AREG/CEACAM1/LAMA5/MMP2/CSF1	34
GO:2000146	negative regulation of cell motility	80/2449	241/12472	3.77596038173723e-07	1.1966889825198e-05	8.03876212069625e-06	ADARB1/DNAI3/SINHCAF/RAP2C/CLIC4/PFN2/IL27RA/JAG1/FOXO3/STK26/MITF/PTGER4/SAP30/KANK1/CXCL13/BMP10/GADD45A/CD200/ABHD2/RABGEF1/DLL4/ADAM15/CD74/ADTRP/DPP4/TRIB1/VASH1/C5/ADORA1/ADA/ARHGDIB/TNFAIP6/CDH1/TNF/ARPIN/BCL2/GREM1/MIR146A/PLCB1/DUSP1/EVL/RAP2B/IFITM1/AFDN/DLG5/MIR22/STARD13/VCL/ADGRB1/AIF1/RIPOR2/ATP1B2/SLAMF8/APOE/CD200R1/CYGB/ACVR1C/DLC1/CCL2/NAV3/ROBO1/ACVRL1/NEDD9/SERPINF1/ADORA3/CX3CR1/PPARG/IGFBP3/STAP1/GCSAM/NGFR/EMILIN1/SERPINE1/TMIGD3/APOD/PTPRK/HAS1/THBS1/MIR34A/SEMG2	80
GO:0042093	T-helper cell differentiation	32/2449	69/12472	4.34827715562739e-07	1.36996308503178e-05	9.20273146621326e-06	CD80/CCL19/RIPK2/BATF/BCL6/JAK3/SOCS3/PTGER4/ZC3H12A/HLX/STAT4/ENTPD7/RELB/CD86/NFKBIZ/IRF4/SHB/HLA-DRB1/HLA-DRA/SPN/LOXL3/IL12B/ASCL2/GPR183/IL27/IL18/IL23A/TNFSF4/TBX21/LY9/NLRP3/IL18R1	32
GO:0002833	positive regulation of response to biotic stimulus	98/2449	313/12472	4.50090544562112e-07	1.40975728460507e-05	9.47004913089134e-06	RFTN1/RELA/RIPK2/NFKBIA/CASP1/TBK1/TRIM25/FLOT1/ACOD1/PIK3AP1/RASGRP1/MAPKAPK2/CD274/CARD9/LILRA4/TNFAIP3/NECTIN2/HCK/TKFC/PRKDC/CD40/TLR1/PELI1/TNIP1/FPR2/NINJ1/DHX58/MEFV/RAB7B/PVR/CGAS/PHB1/TNIP2/LYN/IRF7/PAK1/WNT5A/CLEC7A/NFKBIZ/IRF4/HLA-DRB1/PLSCR1/NLRC5/CD1D/TIFA/ZNRF1/ZNFX1/GBP2/RNF125/IRAK2/USP27X/CCL5/TNF/FOSL1/TNIP3/MMP12/SCIMP/MIR146A/AIM2/TLR2/FFAR2/BIRC3/IL12B/BMP6/ADAM8/NR1D1/RSAD2/TYRO3/IFIH1/SASH1/TLR5/LY86/PYCARD/PARP9/CD226/TLR10/EIF2AK2/LAG3/FCN1/RIGI/OASL/TREM2/CD180/IRF1/CD36/ZBP1/TLR7/FCN2/CLEC4E/MNDA/GBP5/EREG/IL18RAP/EMILIN1/KLRC1/COLEC12/NLRP3/LGR4	98
GO:0032602	chemokine production	36/2449	82/12472	4.56154321316262e-07	1.42044334009878e-05	9.54183274332303e-06	MCOLN2/HIF1A/RIPK2/CARD9/IL10/MEFV/CD74/WNT5A/CLEC7A/C5/TNF/CD84/LGALS9/MIR146A/TLR2/FFAR2/PYCARD/AIF1/EIF2AK2/TREM1/CXCL6/TREM2/IL7/IFNG/CSF1R/EPHA2/TLR7/ADORA2B/FFAR3/IL18/DEFB124/TNFSF4/TRPV4/APOD/ARG2/MIR34A	36
GO:0072677	eosinophil migration	17/2449	26/12472	4.60054754218077e-07	1.42430824485088e-05	9.56779525352837e-06	CCL15/CCL14/CCL23/CCL18/PTGER4/CCL1/CCL5/CCL4/ADAM8/CCL8/CCL3/CCL4L1/CCL2/CCL13/CCL22/CCL3L1/CCL3L3	17
GO:0007584	response to nutrient	44/2449	109/12472	4.68170774125966e-07	1.44110498058545e-05	9.68062738029372e-06	RELA/KL/RUNX2/TRIM25/PLD1/GCLM/CD40/CDKN2B/NNT/BMT2/ALAD/ASS1/CDKN2D/MN1/GCLC/ACSL1/NFKBIZ/FES/CYP27B1/SLC16A1/NQO1/PIM1/TNFRSF11B/CAT/MLXIPL/F5/FOLR2/A2M/PDK2/LOC102724560/CBS/BCKDHB/LTA/LIPA/ALPL/ITGA2/LIPG/COL1A1/PPARG/C2/BRIP1/LEP/CXCL10/IL1A	44
GO:0009636	response to toxic substance	61/2449	170/12472	4.74960832078647e-07	1.45365155235042e-05	9.76490901681092e-06	PTGES/SELENOW/AIFM2/ABTB2/TXNRD3/SLC39A8/CNP/NNT/MGST2/GCH1/ALAD/ASS1/LYN/TXN/SRD5A1/SESN2/GSTO2/PTGS1/ALDH1A1/MGST1/FECH/EPHX1/CDH1/CCL5/TNF/DUOX2/CCL4/BCL2/NQO1/TLR2/PIM1/CAT/MT1F/GSTM2/MT2A/NXN/MTARC1/APOE/CCL3/CYGB/CD36/SLC47A1/S100A9/SLC22A5/ABCG2/GSTM1/ALOX5AP/SLC11A1/MPO/RDH12/PTPN13/GPX3/BRIP1/NUPR1/SLC7A11/MT1M/MT1E/CDK1/EPHX2/IPCEF1/MAOB	61
GO:0050673	epithelial cell proliferation	94/2449	298/12472	5.31630436029306e-07	1.61784807691646e-05	1.08678997030393e-05	HIF1A/B4GALT1/RUNX2/JAG1/CFLAR/NRP2/ATP5F1A/HLX/TNFAIP3/OVOL2/PRKDC/VEGFA/COL8A2/BRCA2/NR4A3/CDKN2B/IL10/DLL4/IFT172/CYP7B1/MMP14/NEAT1/CDK6/WNT5A/NFKBIZ/VASH1/MDK/HPN/TGFA/ID2/JCAD/AKT3/JAML/TNF/SULF2/NME1/PRKX/MMP12/IFT57/MIR146A/LAMB1/IL12B/SGPP2/MTSS1/BMP6/NR1D1/SCARB1/INTU/MIR22/HGF/LRG1/APOE/EPHA2/ZFP36/ATOH8/ZNF703/HSPG2/HES1/CCL2/ROBO1/ACVRL1/EDNRB/SERPINF1/LIPA/NKX3-1/PPP1R16B/SPARC/RASGRF1/IRF6/RAP1GAP/EREG/PROK2/PPARG/IGFBP3/ST8SIA1/ITGB3/HTR2B/ITGA4/GATA2/IQGAP3/IGFBP4/NGFR/NUPR1/GLI1/ZEB1/AREG/CEACAM1/LEP/NR4A1/PTPRK/LAMA5/THBS1/LGR4/MIR34A	94
GO:0046637	regulation of alpha-beta T cell differentiation	32/2449	70/12472	6.51202350149377e-07	1.97053095333337e-05	1.32370480690489e-05	CD80/SOCS1/CCL19/RIPK2/BATF/BCL6/JAK3/ZC3H12A/HLX/TGFBR2/CD83/CD86/NFKBIZ/IRF4/SHB/HLA-DRB1/PNP/HLA-DRA/RUNX1/ADA/LGALS9/LOXL3/IL12B/GLI3/ASCL2/IFNG/IL27/IL18/IL23A/TNFSF4/TBX21/NLRP3	32
GO:0051046	regulation of secretion	122/2449	414/12472	7.08439890433286e-07	2.13168767031499e-05	1.43196188379714e-05	RAB12/HIF1A/ACHE/PFN2/TMEM132A/PTGES/CD38/SLC9B2/ABAT/RAB13/PIM3/MYH10/CD200/CDK5/P2RX4/CYP51A1/PFKFB2/RABGEF1/TNFRSF1B/HMGCR/SDC4/PNKD/FOXF1/CAMK2A/CD74/ITGB2/CHRM3/ADTRP/LYN/RETN/MIDN/ZP3/FES/HLA-DRB1/PCK2/TM7SF3/VAMP8/ADORA1/F2RL2/NDUFAF2/LILRB1/STXBP1/OSM/ADA/ADORA2A/KLF7/SLC16A1/ACSL4/HADH/CCL5/TNF/EDN1/DCANP1/TRPV6/CD84/LGALS9/MIR146A/TLR2/PLA2R1/PLCB1/TIFAB/FFAR2/IL12B/RHBDF1/BMP6/ADAM8/NR1D1/RSAD2/SYP/APBB1/SYN1/MYOF/C1QTNF1/FRMD4A/HFE/TRPM4/ITGAM/P2RY1/TREM2/HCAR2/APOE/IFNG/PRAM1/IRS1/SLC4A8/PDE8B/ACVR1C/SCG5/ADORA2B/UCP2/FFAR3/SGK1/NKX3-1/KCNN4/KCNQ1/STX1A/CCR2/INHBA/SCAMP5/FFAR1/ADORA3/DOC2A/SYT1/SV2A/PPARG/RAB15/SEPTIN4/GATA2/FFAR4/LIF/LRP5/CEACAM1/LEP/CRHBP/NMB/SYT6/SCIN/PTPRN2/SMPD3/MAOB/IL1A/TTN	122
GO:0043269	regulation of monoatomic ion transport	102/2449	332/12472	7.14486571296795e-07	2.13787155076293e-05	1.43611590749335e-05	SCN1B/STOM/PPP3CC/CLIC4/KCNJ2/CACNB3/ACE/KCNC4/P2RX4/KCNE5/CALM2/KCNK6/CD4/CAMK2A/PPIF/LYN/MLLT6/PDE4B/ADORA1/GPD1L/SERPINE2/CNKSR3/PML/LILRA5/KCNK5/LILRB1/KCNC3/KCNQ3/ADORA2A/HVCN1/CCL5/KCNH3/EDN1/KCNMA1/MYLK/CCL4/BCL2/NEDD4/KCNMB1/KEL/CD84/CABP4/LILRB2/KCNF1/PDE4D/HAMP/TPCN1/FGF13/KCNQ4/CACNA1A/DMD/KCNJ1/GSTM2/CASQ1/TCAF2/ATP1B2/HFE/P2RY1/TREM2/FGF11/P2RX5/IFNG/CCL3/KCNJ5/EPHB2/CD19/KCNE1/KCNJ10/HES1/CACNA2D3/NEDD4L/PACSIN3/CCL2/CACNA1E/ANK3/SPTBN4/SCN8A/ATP1B1/KCNN4/KCNQ1/CCR2/STAC/FFAR1/CEMIP/TMEM37/KCNAB1/P2RY6/HECW2/SCN4B/ITGB3/PDGFRB/TSPAN13/ANO9/CA2/ATP8B1/LEP/JPH4/ANK2/CLIC3/CXCL10/MAOB/MIR34A	102
GO:0050767	regulation of neurogenesis	86/2449	268/12472	7.21450389873087e-07	2.14671571564459e-05	1.44205697812059e-05	ULK2/HIF1A/RELA/SLC7A5/RAPGEF2/TIAM2/EZH2/BAIAP2/SEMA4B/HAPLN3/SEMA3C/ACE/LPAR3/SEMA4D/CDK5/VEGFA/EEF2K/TNFRSF1B/CDKN2B/DLL4/SMURF1/LDLR/DYNLT1/VCAN/LYN/WNT5A/TGM2/NTN1/PRKCH/MDK/PLXNB1/TP53/MAP3K13/LRP8/ID2/SERPINE2/CYSLTR1/BHLHE40/CDH1/TNF/CLCF1/MIR146A/TLR2/FZD4/LIMK1/PLXNA1/ETV5/NR1D1/SEMA4C/GLI3/FGF13/ASCL2/RGS14/SEMA3A/TREM2/SHOX2/FAIM/RTN4R/IFNG/EPHB2/HES1/SEMA3B/LTA/ROBO1/MYRF/ZNF365/SERPINF1/SEMA6B/SEMA6A/DRAXIN/CX3CR1/GFAP/LHX2/HAPLN4/ITPKA/PLXNA4/MME/GATA2/LIF/MCF2/HEY1/SOX8/LRP4/DLL1/DBN1/SORL1	86
GO:1901652	response to peptide	113/2449	377/12472	7.25837312334672e-07	2.14783682036713e-05	1.44281008058151e-05	PTPN2/SOCS1/EPM2AIP1/CASP4/RELA/KL/INSIG2/CPEB2/RIPK2/JAG1/NFKBIA/SNX5/JAK3/SOCS2/ICAM1/BAIAP2/CFLAR/SOCS3/KANK1/RAB13/PTPN1/CARD9/TNFAIP3/PRKDC/CD40/CDK5/SLC39A14/STAT4/GJB2/EEF2K/NR4A3/FOSL2/EPRS1/IL10/ADM/FPR2/SESN3/CAMK2A/ASS1/ERFE/EIF2B3/ZBED3/NFKB1/FBP1/LYN/GCLC/RETN/ZDHHC7/SRD5A1/MYO1C/SESN2/PCK2/SORT1/TP53/INSIG1/CTSK/BACE1/HADH/TNF/EDN1/ADCY6/MMP12/MIR146A/TLR2/PLCB1/LTA4H/CAT/SLC27A1/GRB10/FUT7/CACNA1A/PDK2/TREM2/GPT2/SLC2A8/EPHB2/IRS1/CD36/ACVR1C/LGMN/DDR2/UCP2/FFAR3/EDNRB/SERPINF1/KCNQ1/ALPL/INHBA/SORBS1/COL1A1/KHK/EREG/PPARG/ITGB3/ITGA4/BRIP1/NGFR/TRIB3/HDAC9/GNAI1/CA2/LRP5/AREG/CEACAM1/TRPV4/LEP/NR4A1/CRHBP/SORL1/FBN1/MMP2/SMPD3/NR4A2	113
GO:0048732	gland development	91/2449	288/12472	7.40758543187325e-07	2.17994656995127e-05	1.4643798152772e-05	HIF1A/TWSG1/RELA/SLC7A5/E2F7/EZH2/SOCS2/DNAAF1/GPAT4/CFLAR/CEBPA/ELK1/SEMA3C/NR3C1/HLX/TNFAIP3/ARID5B/PDGFRA/NPC1/VEGFA/TGFBR2/BRCA2/CDKN2B/IL10/FOXF1/CYP7B1/ASS1/NFKB1/WNT5A/SRD5A1/TGM2/NTN1/MDK/PDGFA/HPN/THRA/PCK2/TGFA/HK2/ID2/SERPINE2/INSM1/PML/DDR1/ADA/CDH1/TNF/EDN1/SULF2/NME1/BCL2/CCNB2/PLXNA1/TG/UPB1/GLI3/HIPK2/HFE/EXT1/HGF/VTN/FASN/SLC29A1/CSF1R/EPHA2/ZNF703/HES1/UCP2/TFCP2L1/ROBO1/SERPINF1/LIPA/NKX3-1/ITGA2/IRF6/RAP1GAP/DKK3/COBL/GATA2/IQGAP3/EPHB3/GLI1/LRP5/AREG/CEACAM1/IGSF3/MET/LAMA5/MMP2/CSF1/PITX1	91
GO:0001667	ameboidal-type cell migration	101/2449	329/12472	8.4218417045115e-07	2.45996962599381e-05	1.65248539397957e-05	HIF1A/RFFL/PFN2/INSL3/SEMA4B/RCC2/NRP2/SEMA3C/ATP5F1A/KANK1/PRCP/CXCL13/BMP10/RAB13/ZC3H12A/GADD45A/RIN2/HDAC7/SEMA4D/GPI/ARID5B/OVOL2/CD40/PKN3/P2RX4/VEGFA/TGFBR2/ADGRA2/DLL4/SDC4/ACVR1B/FSTL1/ACTA2/ADTRP/DPP4/WNT5A/VASH1/ANXA3/MAP2K3/JCAD/ENPP2/PML/AKT3/ARHGDIB/TNF/EDN1/TMEM201/GREM1/PRKX/MIR146A/EVL/SASH1/SEMA4C/SCARB1/PTP4A3/MIR22/STARD13/EPB41L5/AKAP12/ADGRB1/SEMA3A/LRG1/APOE/IFNG/CYGB/S100A9/EPHA2/ACVR1C/ATOH8/LGMN/DDR2/SEMA3B/ETS1/HBEGF/ROBO1/ACVRL1/EDNRB/SERPINF1/SPARC/SNAI1/SEMA6B/SEMA6A/ITGA2/NANOS1/TNS1/ITGA3/PPARG/ITGB3/HTR2B/ITGA4/GATA2/HDAC9/SOX8/LRP5/CEACAM1/NR4A1/MET/HAS1/LAMA5/S100A12/THBS1	101
GO:0048247	lymphocyte chemotaxis	27/2449	55/12472	8.45796137139584e-07	2.45996962599381e-05	1.65248539397957e-05	CCL15/CCL14/CCL23/CCL19/CCL18/CXCL13/HSD3B7/CYP7B1/WNT5A/CCL1/CCL5/CCL4/ADAM8/CCL8/CCL17/GPR183/CCL3/CCL4L1/CCL2/NEDD9/CCR2/CH25H/CCL13/CCL22/CCL3L1/CCL3L3/CXCL10	27
GO:0050919	negative chemotaxis	19/2449	32/12472	8.5298981639099e-07	2.45996962599381e-05	1.65248539397957e-05	ITGAV/SEMA4B/NRP2/SEMA3C/SEMA4D/FLRT2/DPP4/WNT5A/NTN1/PDGFA/UNC5C/SEMA4C/SEMA3A/SEMA3B/ROBO1/SEMA6B/SEMA6A/ITGB3/PLXNA4	19
GO:1905517	macrophage migration	25/2449	49/12472	8.5428370133467e-07	2.45996962599381e-05	1.65248539397957e-05	MCOLN2/B4GALT1/SLAMF1/CD200/P2RX4/MMP14/C5/MDK/CCL5/TREM2/SLAMF8/CCL3/CD200R1/CD9/CSF1R/CCL2/EDNRB/CCR2/CX3CR1/STAP1/EMILIN1/TRPV4/THBS1/MMP2/CSF1	25
GO:0042098	T cell proliferation	65/2449	188/12472	9.33220694173242e-07	2.67290376363202e-05	1.79552396998826e-05	IL15/CD80/IDO1/TWSG1/CCL19/RIPK2/BCL6/NCK2/SLAMF1/RASGRP1/CD274/HLA-DPB1/CASP3/HLA-DPA1/TGFBR2/EBI3/PELI1/TNFRSF1B/IL10/SDC4/HLA-DMB/CD86/TNFSF9/ZP3/GPAM/HLA-DRB1/PNP/TP53/CD1D/TNFRSF9/TSPAN32/LILRB1/IL2RA/CCL5/LGALS9B/VSIR/LGALS9/LILRB2/SPN/IL12B/CD70/CLECL1P/DLG5/GPNMB/PYCARD/AIF1/PDCD1LG2/CD55/IL27/IRF1/HES1/LGALS9C/LIPA/CCR2/SLC11A1/IL18/CR1/IL23A/TNFSF4/HHLA2/VSIG4/LEP/ARG2/CARD11/IL1A	65
GO:0045621	positive regulation of lymphocyte differentiation	47/2449	122/12472	9.67075617733144e-07	2.75513670669081e-05	1.85076397615447e-05	IL15/CD80/SOCS1/IL15RA/CCL19/RIPK2/FOXO3/BCL6/RASGRP1/HLX/PRKDC/TGFBR2/IL10/IL7R/CD83/CD74/MMP14/CD86/INPP5D/TNFSF9/NFKBIZ/RHOH/MDK/SHB/HLA-DRB1/PNP/HLA-DRA/RUNX1/ADA/IL2RA/VSIR/LGALS9/LILRB2/IL12B/ADAM8/GLI3/TESPA1/IL1RL2/IL7/IFNG/VNN1/IL18/CR1/IL23A/TNFSF4/IL36B/NLRP3	47
GO:0045580	regulation of T cell differentiation	58/2449	162/12472	9.80608722561612e-07	2.77891022118518e-05	1.86673384222534e-05	PTPN2/IL15/CD80/SOCS1/CCL19/RIPK2/BATF/FOXO3/BCL6/JAK3/RASGRP1/ZC3H12A/HLX/TGFBR2/IL7R/FGL2/CD83/CD74/CD86/TNFSF9/NFKBIZ/IRF4/RHOH/MDK/SHB/HLA-DRB1/PNP/HLA-DRA/RUNX1/ADA/IL2RA/VSIR/LGALS9/LILRB2/LOXL3/IL12B/ADAM8/GLI3/TESPA1/ASCL2/LAG3/IL1RL2/IL7/IFNG/IL27/IRF1/CCR2/VNN1/HLA-DOA/IL18/CR1/IL23A/TNFSF4/TBX21/ZEB1/IL36B/CARD11/NLRP3	58
GO:0032642	regulation of chemokine production	35/2449	81/12472	1.03976101007137e-06	2.93103156312749e-05	1.96892140300495e-05	MCOLN2/HIF1A/RIPK2/CARD9/IL10/MEFV/CD74/WNT5A/CLEC7A/C5/TNF/CD84/LGALS9/MIR146A/TLR2/FFAR2/PYCARD/AIF1/EIF2AK2/CXCL6/TREM2/IL7/IFNG/CSF1R/EPHA2/TLR7/ADORA2B/FFAR3/IL18/DEFB124/TNFSF4/TRPV4/APOD/ARG2/MIR34A	35
GO:0042742	defense response to bacterium	65/2449	189/12472	1.1536657702121e-06	3.23509626453195e-05	2.1731769647754e-05	PLAC8/CASP4/IL27RA/RIPK2/CASP1/TBK1/CXCL13/CARD9/IL10/FPR2/IL7R/RNASE6/CD4/FCER1G/OPTN/ACP5/PRG2/MICA/NFKBIZ/LYZ/ANXA3/ZNFX1/GBP1/GBP2/TNF/GBP6/GBP3/TLR2/SPN/IL12B/STAB1/HAMP/PYCARD/ADGRB1/TREM1/CXCL6/TREM2/SLAMF8/CD36/MPEG1/S100A9/EPHA2/MIAT/FCN2/CLEC4E/LTA/GBP4/WFDC2/GSDMA/GBP5/SLC11A1/MPO/ISG15/IL18/PI3/GBP7/IL23A/DEFB124/EMILIN1/SERPINE1/ARG2/COLEC12/LCN2/S100A12/SEMG2	65
GO:0043068	positive regulation of programmed cell death	129/2449	447/12472	1.17619125415018e-06	3.28108351938976e-05	2.20406891813887e-05	PTPN2/PLAGL2/IDO1/B4GALT1/SHQ1/RYBP/MCL1/RAPGEF2/RIPK2/TNFAIP8/CTSL/FOXO3/GADD45B/BTG1/BCL6/MAP3K5/DCUN1D3/GADD45G/AIFM2/MAP3K20/CFLAR/CLU/PHLDA3/ACE/NCK2/UBE2Z/ZC3H12A/GADD45A/CD274/NR3C1/DNAJA1/BCL2A1/CASP3/PRKDC/CD40/CDK5/FAM162A/STPG1/TNFRSF1B/IL10/ADM/GSN/STK17A/RPS6KA2/TP53BP2/CAMK2A/PHB1/LYN/CAMK1D/PMAIP1/WNT5A/PNMA1/INPP5D/CLEC7A/TGM2/G0S2/TSC22D1/TP53/TNFRSF8/PML/LILRB1/CTSK/GBP1/GBP2/ADORA2A/USP27X/BACE1/UNC5C/CCL5/TNF/FOSL1/KCNMA1/BCL2/NQO1/CDKN2A/LGALS9/MIR146A/GBP3/PLA2R1/IL12B/ADAM8/TNFRSF10C/PYCARD/CALHM2/PLEKHN1/APBB1/AKAP12/HCAR2/MAP3K9/IFNG/CCL3/S100A9/ACVR1C/ZBP1/MIAT/ATF3/DLC1/CCL2/LTA/ITGA6/MNDA/NKX3-1/PRF1/GBP5/INHBA/VNN1/TFAP4/ECSCR/HTRA4/OLFM1/PPARG/IGFBP3/SEPTIN4/ITGA4/NGFR/NUPR1/FASLG/EMILIN1/ITGA1/LEP/NR4A1/LTK/IL19/THBS1/PDCD1/SCIN/MMP2/PHLDA2/MIR34A	129
GO:0032615	interleukin-12 production	29/2449	62/12472	1.20305401498001e-06	3.32142129084172e-05	2.23116582919244e-05	IDO1/CCR7/RELA/CCL19/RIPK2/JAK3/SLAMF1/CD40/IL10/MEFV/ACP5/NFKB1/MAPK11/CLEC7A/MDK/LILRA5/LILRB1/SCIMP/LGALS9/TLR2/PLCB1/IL12B/IFNG/IRF1/CD36/IL23A/TNFSF4/LEP/THBS1	29
GO:0032655	regulation of interleukin-12 production	29/2449	62/12472	1.20305401498001e-06	3.32142129084172e-05	2.23116582919244e-05	IDO1/CCR7/RELA/CCL19/RIPK2/JAK3/SLAMF1/CD40/IL10/MEFV/ACP5/NFKB1/MAPK11/CLEC7A/MDK/LILRA5/LILRB1/SCIMP/LGALS9/TLR2/PLCB1/IL12B/IFNG/IRF1/CD36/IL23A/TNFSF4/LEP/THBS1	29
GO:0042102	positive regulation of T cell proliferation	39/2449	95/12472	1.25058420221481e-06	3.43493794208334e-05	2.30742067647515e-05	IL15/CD80/CCL19/RIPK2/NCK2/SLAMF1/CD274/HLA-DPB1/HLA-DPA1/TGFBR2/EBI3/HLA-DMB/CD86/TNFSF9/ZP3/GPAM/PNP/CD1D/IL2RA/CCL5/LGALS9/LILRB2/SPN/IL12B/CD70/CLECL1P/PYCARD/AIF1/PDCD1LG2/CD55/HES1/CCR2/IL18/IL23A/TNFSF4/HHLA2/LEP/CARD11/IL1A	39
GO:0070664	negative regulation of leukocyte proliferation	33/2449	75/12472	1.28074658220423e-06	3.4998360685132e-05	2.35101601394956e-05	CD80/IDO1/TWSG1/BCL6/CD274/TNFAIP3/CASP3/PELI1/IL10/SDC4/LYN/CD86/INPP5D/HLA-DRB1/TSPAN32/LILRB1/LST1/IL2RA/LGALS9B/VSIR/GREM1/LGALS9/LILRB2/SPN/DLG5/GPNMB/PDCD1LG2/LGALS9C/MNDA/CR1/TNFRSF13B/VSIG4/ARG2	33
GO:0003158	endothelium development	41/2449	102/12472	1.30085497556855e-06	3.53674073560667e-05	2.37580673603703e-05	RAP2C/CLIC4/RAPGEF2/JAG1/BTG1/ICAM1/VEGFA/DLL4/RDX/FSTL1/NDP/PDPN/TNF/FZD4/PLCB1/HEG1/PECAM1/BMP6/PDE4D/AFDN/STARD13/VCL/PROC/TJP2/FASN/ATOH8/ACVRL1/EDNRB/LIPA/PPP1R16B/HEY1/PDE2A/TJP1/S1PR3/SLC40A1/ZEB1/CEACAM1/DLL1/MET/CXCL10/MIR34A	41
GO:0045639	positive regulation of myeloid cell differentiation	36/2449	85/12472	1.31204783667645e-06	3.54915566325204e-05	2.38414646770872e-05	HIF1A/JAG1/FOXO3/SLC9B2/EVI2B/PPARGC1B/PRKDC/RAB7B/CD4/CD74/ACVR1B/TRIB1/INPP5D/CD101/FES/HLA-DRB1/ID2/FAXDC2/RUNX1/TNF/FAM210B/IL12B/CTNNBIP1/TREM2/IFNG/ETS1/NEDD9/INHBA/OCSTAMP/ISG15/DCSTAMP/IL23A/GATA2/LIF/SCIN/CSF1	36
GO:0048729	tissue morphogenesis	118/2449	402/12472	1.33783382736843e-06	3.60072260270618e-05	2.41878657600915e-05	ADARB1/HIF1A/TWSG1/CLIC4/JAG1/ITGA5/DNAAF1/SOCS3/NRP2/SEMA3C/BMP10/NR3C1/GPI/OVOL2/CASP3/PALS1/VEGFA/TGFBR2/CECR2/GCNT4/IL10/ADM/DLL4/SDC4/IFT172/FZD6/SMURF1/FOXF1/CYP7B1/SUFU/MMP14/CD44/MTHFD1/ACTA2/PAK1/CCDC103/HS3ST3B1/OPHN1/WNT5A/ZDHHC7/TGM2/WNT5B/NTN1/MDK/PDGFA/PDPN/PML/TNNT2/DDR1/BBS5/MICAL2/FMN1/TNF/EDN1/MYLK/BCL2/GREM1/PRKX/MMP12/IFT57/HEG1/PLXNA1/KIF20B/CTNNBIP1/MTSS1/SEMA4C/DLG5/GLI3/INTU/VANGL2/STARD13/EPB41L5/FERMT2/VCL/EXT1/HGF/SHOX2/LRG1/CSF1R/EPHA2/DCHS1/HES1/DLC1/RHOC/HBEGF/ROBO1/ACVRL1/NKX3-1/SNAI1/HS3ST3A1/ITGA2/INHBA/CTHRC1/NPHP1/LHX2/COBL/ITGA3/ITGB3/LIF/NGFR/TGM3/CELSR2/HEY1/SOX8/DSP/CA2/LRP5/AREG/CEACAM1/DLL1/MET/LAMA5/MMP2/CSF1/DLG3/LGR4/CXCL10/TTN	118
