"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"ENSG00000232093"	0.00221721837623431	0.000754779428533428	0.462987016126945	-3.36886662388509	-1.55974150592221	13.1426531299502
"ENSG00000179085"	0.000355095694848309	9.37349222036612e-05	0.200744313566624	-3.90626188421066	-0.784159860557336	116.423864179399
"ENSG00000163463"	0.0376179259613768	0.0192919558317274	0.0701890084395541	-2.33984090818213	-0.164231113251609	1102.31723527775
"ENSG00000273088"	0.00765183258119988	0.00309604107538218	0.0753338984832616	-2.95803784798176	-0.222840522949504	965.299673718674
"ENSG00000185499"	5.00161924791629e-10	1.71247884521337e-11	0.385711048353784	6.72864704501913	2.59531350573692	209.914762811249
"ENSG00000169231"	0.690462232611563	0.61519342567201	0.179605093199817	0.502674094960969	0.0902828276745986	877.261488261695
"ENSG00000236263"	0.0129113688005555	0.0056293517158266	0.250762602674143	2.76862424560149	0.694267421653763	22.0807301225642
"ENSG00000160766"	2.80500969831931e-05	5.24490449789045e-06	0.122634078731455	4.55474547519301	0.558567015206558	879.012700236761
"ENSG00000177628"	1.18253524782354e-08	6.77712300134997e-10	0.105027563820812	6.17120559016939	0.64814668897287	8073.25161200524
"ENSG00000160767"	0.954743248010073	0.940830002530741	0.108872695155943	-0.0742266979757827	-0.00808126066114967	391.217081854647
"ENSG00000116521"	0.59937873079068	0.514460846853394	0.0736189032999704	-0.651907499204251	-0.0479927151444433	1581.25998006195
"ENSG00000176444"	0.0164092210025857	0.00742321902497926	0.0746122048474754	2.67723661802305	0.199754526969098	1074.36900372321
"ENSG00000225855"	0.00463551113843935	0.00175177078736182	0.240712004137155	3.12937753091562	0.753278737168482	29.3543323216651
"ENSG00000116539"	0.011622935661536	0.00497725575234509	0.118705114925677	2.80850210187739	0.333383564772361	1984.97539037834
"ENSG00000283701"	0.216497235315727	0.149210069458216	0.173693179167408	1.44232727423827	0.250522409662307	24.2184365104103
"ENSG00000246203"	1.56541932146565e-05	2.71145288807583e-06	0.0849041475614206	4.69154826398703	0.398331906097081	826.940916370883
"ENSG00000287839"	0.415366043566719	0.3264203338242	0.238647018034618	-0.981349675492059	-0.23419617370542	141.551342900365
"ENSG00000163374"	9.30403784619077e-08	7.74421095816351e-09	0.075841247957608	5.77393328486718	0.437902305948298	2461.05849357012
"ENSG00000116580"	0.0242839034493773	0.0116639717972428	0.0893072300024529	2.52215072646687	0.225246295029431	1758.08275303889
"ENSG00000143622"	6.1345275645732e-08	4.6835826348965e-09	0.169694887414978	5.85804127448373	0.994079654545813	3665.78525674151
"LRG_1372"	6.14861107318026e-08	4.70945859944002e-09	0.169822798177792	5.85712598795883	0.994673524555036	3638.83997587451
"ENSG00000132680"	0.175031166900083	0.115794264279152	0.109672180864995	1.57267425407439	0.172478615234568	887.92647738147
"ENSG00000116584"	0.000537404866903116	0.000150504029283719	0.148130745192051	3.79023631447301	0.561450529716862	6573.17949922406
"ENSG00000277817"	0.695444190708184	0.620932313132307	0.342511494224417	0.494529449908588	0.169382020826169	9.06826761120428
"ENSG00000163479"	0.19136604354614	0.1286223852121	0.0959563939763899	1.5195568679289	0.145811197488515	4382.33611569022
"ENSG00000160803"	0.0122197631106173	0.00527731701830524	0.102847049080414	-2.78960016073907	-0.28690214464626	1179.34061575946
"ENSG00000160781"	0.713013570711375	0.641515765726079	0.25553151389907	-0.465580552805736	-0.118970503500416	103.437573662896
"ENSG00000198952"	0.659026781748852	0.580117337298995	0.0846092442615378	-0.553213334305973	-0.0468069621310338	4847.35692976795
"ENSG00000198715"	0.133059333051423	0.0840719241298937	0.150416877167923	1.72753333288904	0.259850169136663	3824.03608739113
"ENSG00000163468"	0.0871900374765297	0.0513706518437536	0.0698332556838824	-1.9483704594846	-0.136061052464112	3045.08167539914
"ENSG00000125462"	3.10551279180317e-07	3.11498454471009e-08	0.483254847760644	5.5348479544174	2.67474210559029	99.4068901245505
"ENSG00000116604"	0.763424688782265	0.701833952379131	0.132203990562677	-0.382845999596379	-0.0506137689175984	1808.13146485278
"ENSG00000183856"	0.0111819528862097	0.00477081254339318	0.558668185384572	-2.82211460226233	-1.5766256437932	26.2195347479962
"ENSG00000160818"	7.03508199903839e-06	1.07955455211537e-06	0.195474234689013	-4.87655343257473	-0.953240550152625	341.111352925958
"ENSG00000132688"	0.761046793203971	0.698974007729149	0.984814427688333	0.386705819028671	0.380833469850468	19.8078739697549
"ENSG00000143320"	0.608588929805624	0.524641499700598	0.599928022714837	0.63620701773538	0.38167841818729	413.183630219984
"ENSG00000143319"	0.918418394507744	0.895151693075864	0.0635584771823332	-0.131788360685854	-0.00837626751554896	901.024213956192
"ENSG00000143314"	1.22624781278723e-05	2.0552077421124e-06	0.175119647778226	-4.74791854096155	-0.831453822572894	331.427889919828
"ENSG00000143321"	1.30010623346701e-06	1.59628344826403e-07	0.1107110898877	5.24109287122673	0.580247103976165	7406.48699593885
"ENSG00000027869"	0.304058293487168	0.223406861054916	0.740294479629004	1.21751887072011	0.901322498838237	84.2635339024961
"ENSG00000132694"	1.16724456237016e-09	4.61661072484064e-11	0.14282567738585	6.58280287229345	0.940193279332832	8420.13679475026
"ENSG00000237842"	0.500252912502702	0.410331417899943	0.108606801956755	0.823310546096347	0.0894171254287941	79.1895538176135
"ENSG00000253831"	0.000716322979337152	0.000208011341353168	0.565692789574743	3.70908287315916	2.09820143728131	159.839868140258
"ENSG00000117036"	8.17033438350872e-08	6.64382267608221e-09	0.280318384879116	5.79968847770037	1.62575930687099	3254.4806982229
"ENSG00000143297"	0.328660415044695	0.245412064146174	0.686378692560454	1.16156534888447	0.797273705490847	23.8487506977375
"ENSG00000160856"	0.508550732812475	0.418816973071583	0.726057758898988	0.808475380613976	0.586999822973589	72.1798097951394
"ENSG00000132704"	0.786306266532641	0.729213190509314	0.684660367829761	-0.346172353418674	-0.237010490824123	13.1571288154189
"ENSG00000163534"	0.729159148250481	0.660459514554847	0.617226246167039	0.439278826171578	0.271134420898547	19.0191616038337
"ENSG00000227295"	7.64063068122364e-12	1.33808762422059e-13	0.223946962680166	7.40233663359074	1.65773080582877	138.716639837915
"ENSG00000158485"	0.101230312988753	0.0611368197664138	0.922568684031473	-1.87250464580828	-1.72751414692616	532.137966034109
"ENSG00000163554"	0.26099098118663	0.186178188616063	0.506168375036261	1.3219698567394	0.669139334232701	63.678015784658
